review;stars
Antes de escribir mi reseña he vuelto a leer toda la descripcion y preguntas realizadas y en ningun apartado encuentro que hace falta un split para conectar auricular y micro a tu ordenador para poder tener a la vez sonido y micro. La verdad que los cascos son ligeros y comodos, con una estetica bastante bonita. ¿El problema? Que o los conecto a la salida de auriculares o a la salida de microfono, por lo que no puedo tener ambas opciones conectadas a la vez. Tienes que leerte el manual que trae incluido para darte cuenta que hace falta si o si este adaptador. Te remiten a la pagina del fabricante para comprarlos y cuando accedes ves que cuestan 10 EUROS. ¿Como me van a vender un adaptador de jack por 10 euros si los cascos enteros cuestan 20? No tiene ningun sentido. Es un abuso. Estoy buscando online a ver si en algun sitio se vende alguno generico que pueda usar por 2 o 3 euros, pero tiene que tener la entrada hembra y las 2 salidas machos y todos los que veo son al contrario.Resumen, buenos cascos en relacion calidad precio pero ojo, si buscais que nada mas os llegue tengais micro y audio en vuestro pc, estos cascos no son para vosotros. Por 30 euros habra cascos mejores que lo traigan ya todo preparado.;3
Súper contenta al principio, pero me han durado un mes.;3
Se escuchan algo flojo para mí y quizás un poco duros;3
Las copas son pequeñas. Una oreja grande no cabra febrero, y el cable es bastante corto.Por lo demás están muy bien. Teniendo en cuenta que no han llegado a 9 eurs es una buena comida. Si vas a pagar 20 no. La calidad de sonido está muy bien para ese precio, como unos auriculares de 25 o 30. Son cómodos, aislan bastante bien el sonido exterior y el micro se escucha bastante bien. Eso sí, no es muy flexible para apartarlo de la boca por momentos, aunque si que se puede quitar fácilmente;3
El cable es ridículamente pequeño. NO trae adaptador para poder conectar a las entradas separadas de micro y cascos de un pc. Aún abierto del todo es bastante pequeño. Los bajos son MUY MUY mejorables. Le doy 3 estrellas porque el micro se oye razonablemente bien y porque son bastante cómodos. Yo lo he comprado por menos de 10€. Si lo hubiese comprado por los 2X€ que vale normalmente me habría parecido mucho peor.;3
Cascos sencillos pero pueden servir para un apaño, lo único que no me gusto para nada que no llevara esponja en el centro y hacían daño en la cabeza, los devolví por ese mismo motivo.;3
calidad precio aceptable por lo que cuestan;3
para consola estan bien si buscas algo barato dan mucho de si;3
Cascos baratos pero de buena calidad;3
Calidad de sonido buena para lo que valen, pero la mayor pega que les veo es que dan mucho calor. No se puede estar mucho rato con ellos. Tampoco aislan mucho del ruido, pero por esto precio, de sobra.;3
La calidad de sonido no es genial y son algo incómodos, pero por el precio que tienen, hacen el apaño.;3
Cumplen su función, pero pensaba que por el precio que pagaba iban a ser más cómodos. Por eso creo que es fallo mio a la hora de escoger el producto;3
Mucho plástico y con el sonido barato. Me costó 12€ y por este precio/calidad es caro.;3
Los recomiendo, se oye bien y son cómodos. El material es robusto y me da confianza de durabilidad. No me arrepiento de la compra.;3
No se oyen muy fuerte ni tiene muy buenos graves pero son muy ligeros y buena calidad de materiales , por relación calidad precio es muy buena compra.;3
He tenido auriculares de mucho menor precio de marca no reconocida con mucho mejor desempeño que estos.;3
"Pues eso, auriculares que cumplen para jugar pero no para personas con oído exquisito. Ahora, para la ""batalla"" cumplen sobradamente.";3
Cumple con su cometido;3
La verdad es que estan muy bien ..ha cumplido de sobr con lo que buscaba perfectamebte compatible con la ps4;3
Uso estos cascos en Playstatión 4.Se conectan al mando, y su funcionamiento es instantáneo y sencillo. Son además estéticamente bonitos, llamativos pero sin estridencias, y son cómodos de llevar durante largas sesiones de juego, por lo que en ese sentido los recomendaría.El problema es que el sonido dista mucho de ser perfecto, no es que suenen mal, pero hay auriculares de mucha mejor calidad en el mercado, el reconocimiento espacial (averiguar la posición de los enemigos a través del sonido) tampoco es uno de sus puntos fuertes.En resumen, funcionales y cómodos de usar, no me han dado ningún problema en Ps4, pero merece la pena gastar algo más y hacerse con unos cascos de mayor calidad, pues notaremos una gran mejoría en el sonido. Los recomendaría solamente en una muy buena oferta.;3
Es buena calidad en general si no estás buscando algo tan profesional, funciona para los que no necesitan de tanto. No aisla mucho el sonido, el micrófono dejó de funcionar después de 1 año de uso y se comenzó a descarapelar el colchón :(;3
Por debajo solo hay un modelo que viene con un solo auricular.Por el precio que tiene las calidades son acordes, en la mano son más pequeños de lo que parecen en foto y son muy ligeros.Funcionan con cualquier dispositivo con entrada jack 3,5, como cualquier mando de consola actual. muchos móviles, ordenadores y demás.El micrófono se puede quitar, para ganar en comodidad cuando no lo estés usando. Y la potencia de sonido es la adecuada en esta gama.No os preocupéis aunque el modelo que cojáis parece que esté hecho para Play, Xbox o PC, valen para todos porque usan la misma clavija de  conexión.Los auriculares se pueden girar para poder apoyarlos sobre el pecho cuando los colocas en el cuello para descansar.El cable incluye regulador de volumen y botón para poner en mute tu micrófono.El cable tiene la largura adecuada para conectar a un dispositivo que tengas en las manos y poco más, la largura no es excesiva, lo que ofrece comodidad para jugar con una portátil o un mando de consola y evita tener demasiado cable sobre el regazo cuando estás jugando.Si no quieres gastar más en unos cascos, son un modelo aceptable con un buen precio.Ahora, si puedes y quieres, mejor dar un pasito más por los 70, que también tengo y por la pequeña diferencias tienes mejor calidad, micro plegable, regulador de volumen en el casco y un solo cable.;4
Si,tienen un gran sonido, son comodos al usarlos durantes horas aunque tienen pegas basicas: El microfono es un chiste, voy a comprarme otro micro extraible y colocarlo (con eso digo sufi :P), el cable es mas largo que el minimo correcto, lo cual es bueno aunk es verdad es que no es cable de tela protegido y suele enredarse. Es como si hubieran hecho unos grandes cascos para audio no para headset...de tamaño estan bien.en resumen: si te gusta la marca, comprate alguno de sus cascos, saben hacer cosas comodas y que tienen buen audio, aunk talvez deberia mejorar el recon 50 :P... si puedes gastar mas vete a logitech, ellos si que hacen todo bien, pero DE NUEVO, a mi me gustan los turtle beach que tengo aun sabiendo sus errores.un saludo;4
Lo que dice el titulo, por el dinero como cascos están bien, pero el micrófono es muy malo;4
Me costo 18 euros y por ese precio no se le puede pedir más, cumple su función pero si quieres sonidos graves con presencia esto cascos no son ideales.;4
Como era de esperar por el ajustado precio (menos de 40€ en el momento de mi compra) la calidad de los materiales es la justa para salir del paso. Al menos sí hay que reconocer que repercute en un peso muy ligero comparado con otros auriculares similares.Las dos principales ventajas de estos auriculares (los rojos, los que en teoría son para PC), es que:1. El micrófono es desmontable, así que si simplemente queremos jugar sin molestar a los demas, podemos quitarlo para evitar riesgos.2. Se puede utilizar sin problemas con la Xbox ONE puesto que los auriculares terminan en un jack de 3.5 que transmite tanto el sonido como lo capturado por el micróofono (veréis que la punta del jack tiene 3 rayas negras)Hasta aquí igual que la versión en color verde de los auriculares que son exclusivos para la Xbox One.La ventaja de los rojos es que, al contrario que los verdes, en la caja sí se incluye un adaptador para conectarlos a la mayor parte de PCs que requieren un cable para el micro y uno para el sonido.;4
Aunque no son nada de lo otro mundo, están muy bien en relación calidad precio.Lo más flojo puede ser el micrófono, que aunque funciona bien, alguna vez me ha dado la sensación de que el contacto no es del todo bueno. Se puede quitar y poner y por ese motivo puede venir el problema;4
Se escuchan perfectamente y son muy cómodos  muy contento con el producto;4
Sonido sin muchas florituras pero por el precio, es más que correcto. No lo recomiendo para escuchar música pero si para tener conversaciones. Los mandos de audio funcionan muy bien;4
Buen diseño , audición y materiales.;4
La verdad es que por ese precio no se puede pedir mucho,cumple su función y no está nada mal sino eres muy exigente 😜;4
Le doy 4 estrellas porque a pesar de todo, no es lo que esperaba por este precio.He tenido cascos más baratos que suenan bastante mejor. No quita que cumpla su función perfectamente, pero esperaba mayor calidad de sonido, principalmente en graves, incluyendo mayor volumen. En mi caso lo soluciono con el adaptador de jack para el mando de la 1ª generación, ya que es marca turtle beach y trae un potenciador de graves. Son comodos asecas, al menos en mi cabeza, al pasar un rato con ellos la goma de arriba es bastante escasa, con lo que se resiente la cabeza. Aislan bastante del exterior.El micro está bien también, no es necesario mucho mas para hablar con alguien.En definitiva, cascos bonitos, que cumplen su función a un precio mas o menos razonable.;4
Anteriormente le había comprado a mi hijo dos auriculares Tritton, los primeros uno costosos 7.1 que apenas le duraron un año y los segundos unos económicos de 30 euros que no le han durado ni tres meses. Estos por menos del precio de los últimos Tritón le están saliendo bastante mejor, y aunque es cierto que el sonido no es ninguna maravilla, creo que no se puede pedir más por ese precio (al menos mi hijo no se ha quejado). Y el hecho del micrófono desmontable es una buena opción, ya que muchos de estos aparatos mueren por el micrófono, ya que su cableado es muy fino y al estar vinculado al del resto del auricular no admiten la más mínima reparación. Este al ir roscado no hace sufrir a ninguna conexión.;4
Muy recomendable en calidad precio, un poco endeble al tacto pero parece resistir la mano de un niño;4
Los auriculares aíslan bien el sonido y se escuchan decentemente. Las almohadillas son cómodas. Trae además un control en el cable mediante el cual puedes modificar el volumen y activar/desactivar el micrófono. No he podido probar el micrófono, ya que conectado a los auriculares y éstos a mi pc, no funciona, no sé si es porque he de hacerlo de otra forma. Investigaré, pero es secundario. Por el precio están bien, pero si eres exigente seguramente busques algo mejor.;4
Les compré en Amazon warehouse por 14€, insuperable, están bien, a ese precio no vas a encontrar nada mejor, el audio en sí y los graves perfecto, quizá un poco más de volumen, pero está bien, así no me quedo sordo, no me convence la forma de la diadema, es como demasiado recta, al ponertelo te hace la cabeza cuadrada jaja, pero sin problema, si quieres gastar poco dinero y escuchar con calidad, no lo pienses;4
